Element,Facet,X1,Y1,X2,Y2,time_step_0,time_step_1,time_step_2,time_step_3,time_step_4,time_step_5,time_step_6,time_step_7,time_step_8,time_step_9,time_step_10,time_step_11,time_step_12,time_step_13,time_step_14,time_step_15,time_step_16,time_step_17,time_step_18,time_step_19,time_step_20,time_step_21,time_step_22,time_step_23,time_step_24,time_step_25,time_step_26,time_step_27,time_step_28,time_step_29,time_step_30,time_step_31,time_step_32,time_step_33,time_step_34,time_step_35,time_step_36,time_step_37,time_step_38,time_step_39,time_step_40,time_step_41,time_step_42,time_step_43,time_step_44,time_step_45,time_step_46,time_step_47,time_step_48,time_step_49,time_step_50,time_step_51,time_step_52,time_step_53,time_step_54,time_step_55,time_step_56,time_step_57,time_step_58,time_step_59,time_step_60,time_step_61,time_step_62,time_step_63,time_step_64,time_step_65,time_step_66,time_step_67,time_step_68,time_step_69,time_step_70,time_step_71,time_step_72,time_step_73,time_step_74,time_step_75,time_step_76,time_step_77,time_step_78,time_step_79,time_step_80,time_step_81,time_step_82,time_step_83,time_step_84,time_step_85,time_step_86,time_step_87
0,0,0.8666666666666667,0.13333333333333333,0.9333333333333332,0.13333333333333333,-52.469609817032,-123.87062904215408,-190.2317412632188,-244.57750273760155,-287.08522232737147,-319.7828038189462,-344.7840332005844,-363.8599345868418,-378.40396086054335,-389.4898570768885,-397.93909168602266,-404.37856166024164,-409.2862622995683,-413.0265441359608,-415.87710296736236,-418.04958145940145,-419.7052785725109,-420.9671243327778,-421.9288066830976,-422.6617274295583,-423.2203035738763,-423.64600759473603,-423.97044664421315,-424.21770927659935,-424.40615394585404,-424.54977206165125,-424.65922680646537,-424.7426448425254,-424.80621969030227,-424.8546715774577,-424.89159790054003,-424.91974032009085,-424.9411883201101,-424.9575343455117,-424.96999203602724,-424.9794863350492,-424.9867221636972,-424.99223675894007,-424.9964395617112,-424.9996426165786,-425.00208374004796,-425.00394417767404,-425.00536206095774,-425.0064426631656,-425.00726621553,-425.0078938641622,-425.00837220995066,-425.00873676852996,-425.0090146071996,-425.009226354586,-425.0093877322511,-425.0095107219662,-425.00960445532127,-425.0096758917168,-425.00973033507415,-425.0097718276376,-425.0098034500965,-425.0098275503162,-425.0098459176607,-425.00985991584633,-425.0098705841925,-425.0098787147902,-425.00988491130994,-425.0098896338237,-425.0098932329621,-425.0098959759505,-425.00989806644617,-425.0098996596626,-425.00990087389,-425.0099017992812,-425.00990250454385,-425.00990304204095,-425.00990345168,-425.009903763876,-425.0099040018076,-425.00990418314086,-425.0099043213392,-425.00990442666335,-425.0099045069339,-425.0099045681092,-425.0099046147328,-425.00990465026564,-425.0099046773461,-425.0099046979846,-425.0099047137138,-425.00990472570135,-425.00990473483733,-425.00990474180014
1,1,0.9333333333333332,0.13333333333333333,0.9333333333333332,0.2,-17.489869939010685,-41.29020968071807,-63.41058042107298,-81.52583424586723,-95.69507410912394,-106.59426793964884,-114.92801106686152,-121.28664486228071,-126.13465362018127,-129.829952358963,-132.64636389534098,-134.79285388674734,-136.42875409985623,-137.67551471198712,-138.625700989121,-139.3498604864673,-139.90175952417047,-140.32237477759278,-140.6429355610327,-140.88724247651956,-141.07343452462558,-141.21533586491213,-141.32348221473788,-141.40590309219994,-141.46871798195147,-141.51659068721725,-141.5530756021553,-141.58088161417533,-141.60207323010098,-141.61822385915272,-141.63053263351347,-141.63991344003045,-141.64706277337018,-141.65251144850401,-141.65666401200917,-141.65982877834992,-141.66224072123254,-141.66407891964684,-141.66547985390392,-141.6665475388597,-141.66736124668284,-141.6679813925582,-141.66845402031942,-141.66881422105533,-141.66908873851014,-141.6692979547209,-141.66945740331704,-141.66957892284347,-141.66967153573333,-141.66974211819553,-141.6697959107505,-141.6698369073222,-141.66986815177387,-141.66989196390568,-141.66991011169156,-141.66992394254598,-141.66993448336564,-141.66994251677224,-141.66994863922042,-141.66995330528226,-141.66995686139762,-141.6699595715969,-141.66996163710346,-141.66996321127468,-141.66996441098757,-141.66996532531695,-141.66996602214888,-141.66996655322103,-141.6699669579634,-141.66996726642722,-141.66996750151478,-141.66996768068051,-141.66996781722685,-141.66996792129208,-141.6699680006027,-141.66996806104714,-141.66996810711322,-141.6699681422213,-141.6699681689781,-141.6699681893699,-141.6699682049111,-141.66996821675542,-141.66996822578218,-141.6699682326617,-141.66996823790475,-141.66996824190062,-141.66996824494598,-141.6699682472669
2,2,0.9333333333333332,0.2,0.8666666666666667,0.2,17.489869939010653,41.290209680718014,63.41058042107289,81.52583424586709,95.69507410912378,106.59426793964869,114.92801106686136,121.28664486228054,126.13465362018108,129.8299523589628,132.6463638953408,134.79285388674714,136.42875409985606,137.6755147119869,138.6257009891207,139.3498604864671,139.90175952417022,140.32237477759256,140.64293556103243,140.8872424765193,141.07343452462538,141.21533586491188,141.32348221473762,141.40590309219968,141.46871798195127,141.51659068721702,141.5530756021551,141.5808816141751,141.6020732301007,141.61822385915252,141.63053263351324,141.63991344003026,141.64706277336995,141.65251144850384,141.656664012009,141.65982877834963,141.6622407212323,141.66407891964658,141.66547985390366,141.66654753885948,141.66736124668262,141.66798139255798,141.66845402031916,141.66881422105513,141.6690887385099,141.6692979547207,141.6694574033168,141.66957892284327,141.6696715357331,141.6697421181953,141.66979591075028,141.669836907322,141.66986815177367,141.66989196390546,141.66991011169134,141.6699239425458,141.6699344833654,141.66994251677195,141.66994863922017,141.669953305282,141.6699568613974,141.66995957159668,141.66996163710326,141.66996321127448,141.66996441098732,141.66996532531675,141.66996602214866,141.6699665532208,141.66996695796325,141.669967266427,141.66996750151452,141.66996768068026,141.66996781722662,141.66996792129186,141.66996800060244,141.66996806104692,141.669968107113,141.66996814222108,141.66996816897787,141.66996818936963,141.66996820491087,141.66996821675517,141.669968225782,141.6699682326615,141.66996823790456,141.6699682419004,141.66996824494575,141.66996824726667
3,3,0.8666666666666667,0.2,0.8666666666666667,0.13333333333333333,52.469609817031916,123.87062904215394,190.23174126321842,244.5775027376011,287.085222327371,319.78280381894564,344.78403320058374,363.8599345868412,378.4039608605429,389.4898570768879,397.9390916860218,404.37856166024096,409.2862622995676,413.02654413596014,415.87710296736174,418.04958145940077,419.7052785725102,420.9671243327771,421.92880668309687,422.6617274295575,423.22030357387564,423.6460075947352,423.97044664421236,424.2177092765986,424.40615394585336,424.54977206165046,424.6592268064647,424.7426448425247,424.80621969030165,424.854671577457,424.8915979005392,424.91974032009,424.94118832010946,424.95753434551085,424.9699920360264,424.97948633504853,424.98672216369636,424.9922367589394,424.99643956171036,424.9996426165779,425.0020837400473,425.0039441776735,425.00536206095705,425.0064426631649,425.00726621552917,425.00789386416153,425.0083722099498,425.0087367685293,425.0090146071989,425.0092263545855,425.0093877322504,425.0095107219655,425.0096044553205,425.0096758917159,425.00973033507347,425.0097718276369,425.00980345009583,425.0098275503156,425.00984591766,425.0098599158457,425.00987058419184,425.00987871478964,425.00988491130926,425.00988963382287,425.0098932329615,425.00989597594963,425.0098980664455,425.0098996596618,425.00990087388914,425.0099017992805,425.00990250454316,425.00990304204026,425.0099034516794,425.0099037638751,425.0099040018068,425.0099041831401,425.0099043213385,425.00990442666273,425.00990450693314,425.00990456810854,425.0099046147322,425.00990465026496,425.0099046773453,425.00990469798387,425.0099047137131,425.0099047257008,425.00990473483665,425.00990474179946
0,0,0.9333333333333332,0.13333333333333333,1.0,0.13333333333333333,-17.35819612790847,-41.17532191433454,-63.39919072724245,-81.63060410611138,-95.90056558432659,-106.880110243041,-115.27609327007912,-121.68243455420469,-126.56687569627266,-130.28996001477992,-133.12755281532486,-135.29018693450993,-136.9383913360199,-138.19452935756183,-139.15186240503672,-139.88146863110364,-140.437518750739,-140.86129764184747,-141.18426950812528,-141.43041396660047,-141.61800644945714,-141.76097509401626,-141.86993486153816,-141.95297566376317,-142.01626301276096,-142.06449579033335,-142.10125512484743,-142.1292702784823,-142.1506212861529,-142.16689339140342,-142.17929474563303,-142.188746109446,-142.1959492161611,-142.20143887324943,-142.20562267006613,-142.2088112400483,-142.21124132424615,-142.21309334858378,-142.2145048199021,-142.21558053540008,-142.2164003634886,-142.21702517376198,-142.2175013563707,-142.21786426633957,-142.21814084856467,-142.21835163838517,-142.21851228626645,-142.2186347197963,-142.2187280292696,-142.21879914261459,-142.2188533397678,-142.2188946446933,-142.2189261241486,-142.21895011538234,-142.21896839966584,-142.2189823345484,-142.2189929546503,-142.21900104847975,-142.21900721697764,-142.21901191813504,-142.2190155009976,-142.2190182315815,-142.21902031262366,-142.21902189863502,-142.21902310737144,-142.2190240285779,-142.21902473065106,-142.21902526571762,-142.21902567350432,-142.21902598428815,-142.21902622114388,-142.21902640165717,-142.21902653923058,-142.2190266440786,-142.2190267239856,-142.21902678488468,-142.21902683129733,-142.2190268666695,-142.21902689362747,-142.2190269141727,-142.21902692983068,-142.2190269417641,-142.21902695085882,-142.21902695779002,-142.21902696307262,-142.21902696709856,-142.21902697016668,-142.21902697250516
1,1,1.0,0.13333333333333333,1.0,0.2,-5.786065375969514,-13.72510730477824,-21.133063575747574,-27.21020136870391,-31.96685519477566,-35.62670341434714,-38.425364423359866,-40.560811518068405,-42.1889585654244,-43.429986671593504,-44.37585093844181,-45.09672897817018,-45.646130445340155,-46.064843119187486,-46.38395413501245,-46.62715621036809,-46.812506250246535,-46.953765880616025,-47.06142316937529,-47.143471322200355,-47.20600214981926,-47.25365836467229,-47.28997828717959,-47.31765855458793,-47.338754337587176,-47.35483193011133,-47.36708504161601,-47.376423426160976,-47.38354042871784,-47.388964463801344,-47.39309824854455,-47.39624870314888,-47.39864973872057,-47.400479624416676,-47.4018742233556,-47.402937080016315,-47.40374710808226,-47.40436444952813,-47.40483493996758,-47.40519351180024,-47.40546678782975,-47.40567505792086,-47.405833785457105,-47.40595475544672,-47.40604694952176,-47.40611721279528,-47.40617076208903,-47.40621157326564,-47.406242676423396,-47.40626638087173,-47.40628444658946,-47.406298214897966,-47.40630870804973,-47.40631670512765,-47.40632279988881,-47.40632744484967,-47.40633098488365,-47.40633368282678,-47.40633573899275,-47.40633730604522,-47.406338500332744,-47.406339410527366,-47.40634010420808,-47.40634063287855,-47.40634103579068,-47.406341342859506,-47.40634157688389,-47.4063417552394,-47.406341891168296,-47.406341994762926,-47.40634207371482,-47.406342133885936,-47.40634217974374,-47.40634221469306,-47.406342241328744,-47.40634226162844,-47.40634227709931,-47.406342288890045,-47.406342297876044,-47.406342304724426,-47.40634230994378,-47.40634231392156,-47.40634231695314,-47.40634231926354,-47.40634232102442,-47.40634232236639,-47.40634232338911,-47.406342324168584
2,2,1.0,0.2,0.9333333333333332,0.2,5.7860653759695495,13.725107304778321,21.13306357574769,27.21020136870407,31.966855194775853,35.626703414347354,38.42536442336011,40.56081151806864,42.18895856542465,43.42998667159375,44.37585093844207,45.096728978170454,45.646130445340425,46.06484311918775,46.38395413501272,46.627156210368355,46.81250625024681,46.953765880616295,47.06142316937557,47.14347132220063,47.206002149819525,47.253658364672575,47.28997828717986,47.31765855458821,47.338754337587474,47.3548319301116,47.367085041616285,47.37642342616125,47.38354042871812,47.388964463801614,47.39309824854482,47.396248703149155,47.398649738720856,47.40047962441695,47.40187422335588,47.40293708001661,47.40374710808254,47.40436444952841,47.40483493996784,47.405193511800526,47.40546678783002,47.405675057921144,47.40583378545738,47.405954755447,47.406046949522036,47.40611721279554,47.40617076208931,47.406211573265935,47.4062426764237,47.40626638087201,47.406284446589744,47.406298214898264,47.406308708050005,47.406316705127935,47.4063227998891,47.40632744484995,47.406330984883915,47.40633368282706,47.406335738993036,47.4063373060455,47.40633850033301,47.40633941052766,47.406340104208354,47.40634063287883,47.406341035790966,47.40634134285979,47.40634157688418,47.40634175523969,47.406341891168594,47.4063419947632,47.4063420737151,47.40634213388622,47.40634217974402,47.40634221469335,47.406342241329014,47.40634226162872,47.4063422770996,47.40634228889032,47.40634229787631,47.40634230472471,47.406342309944066,47.40634231392186,47.40634231695342,47.40634231926383,47.4063423210247,47.406342322366655,47.406342323389396,47.40634232416886
3,3,0.9333333333333332,0.2,0.9333333333333332,0.13333333333333333,17.358196127908506,41.175321914334624,63.399190727242576,81.63060410611155,95.9005655843268,106.88011024304122,115.2760932700794,121.68243455420496,126.56687569627293,130.28996001478018,133.12755281532517,135.29018693451022,136.9383913360202,138.19452935756215,139.151862405037,139.88146863110396,140.4375187507393,140.86129764184778,141.18426950812557,141.43041396660075,141.61800644945743,141.76097509401657,141.86993486153847,141.95297566376345,142.01626301276124,142.06449579033364,142.10125512484768,142.12927027848258,142.15062128615318,142.1668933914037,142.1792947456333,142.18874610944633,142.1959492161614,142.20143887324969,142.20562267006645,142.20881124004862,142.21124132424646,142.2130933485841,142.2145048199024,142.21558053540042,142.2164003634889,142.21702517376224,142.217501356371,142.21786426633992,142.218140848565,142.21835163838546,142.21851228626673,142.21863471979663,142.2187280292699,142.2187991426149,142.2188533397681,142.2188946446936,142.21892612414888,142.21895011538263,142.21896839966612,142.21898233454868,142.21899295465064,142.2190010484801,142.2190072169779,142.21901191813538,142.2190155009979,142.21901823158183,142.21902031262397,142.2190218986353,142.21902310737173,142.21902402857822,142.21902473065137,142.2190252657179,142.2190256735046,142.21902598428846,142.21902622114416,142.21902640165752,142.2190265392309,142.2190266440789,142.21902672398588,142.21902678488502,142.21902683129764,142.21902686666982,142.21902689362778,142.21902691417299,142.21902692983102,142.21902694176438,142.2190269508591,142.2190269577903,142.21902696307296,142.21902696709884,142.21902697016702,142.21902697250545
0,0,0.0,0.2,0.06666666666666668,0.2,-1205.9964497826109,-1796.0844152183179,-2187.5246151260867,-2472.175705614349,-2685.638999052917,-2847.417894150238,-2970.4746704790728,-3064.196000801865,-3135.6065019615944,-3190.025687507242,-3231.498651512629,-3263.105860499988,-3287.19437507944,-3305.552776716055,-3319.544140654133,-3330.20728671953,-3338.333920785153,-3344.5274196845753,-3349.2476308752416,-3352.8450148638035,-3355.5866658316313,-3357.6761425338545,-3359.268581885589,-3360.482217379293,-3361.4071575410744,-3362.112076198541,-3362.6493112913404,-3363.0587507945784,-3363.370794272484,-3363.608609948141,-3363.7898548694216,-3363.9279858879063,-3364.033258786769,-3364.1134897396446,-3364.1746356363483,-3364.2212363627464,-3364.256751872664,-3364.2838190783154,-3364.304447632523,-3364.320169138994,-3364.332150868941,-3364.341282427213,-3364.348241802606,-3364.353545706316,-3364.3575879361156,-3364.360668614542,-3364.3630164720475,-3364.3648058294866,-3364.366169540891,-3364.3672088574353,-3364.368000945019,-3364.368604613607,-3364.3690646836353,-3364.3694153138317,-3364.369682537352,-3364.3698861946837,-3364.370041406726,-3364.370159697475,-3364.370249849639,-3364.370318556721,-3364.370370920008,-3364.370410827297,-3364.3704412415864,-3364.3704644210297,-3364.3704820866274,-3364.3704955499957,-3364.3705058107453,-3364.3705136307067,-3364.370519590481,-3364.3705241325647,-3364.370527594192,-3364.370530232385,-3364.370532243009,-3364.3705337753536,-3364.3705349431907,-3364.3705358332268,-3364.370536511543,-3364.3705370285084,-3364.3705374224933,-3364.370537722761,-3364.370537951601,-3364.3705381260083,-3364.3705382589264,-3364.3705383602282,-3364.3705384374302,-3364.3705384962677,-3364.370538541109,-3364.3705385752855
1,1,0.06666666666666668,0.2,0.06666666666666668,0.26666666666666666,-401.9988165942038,-598.6948050727727,-729.1748717086957,-824.0585685381168,-895.2129996843057,-949.1392980500799,-990.1582234930246,-1021.3986669339548,-1045.2021673205315,-1063.3418958357474,-1077.1662171708763,-1087.701953499996,-1095.7314583598136,-1101.8509255720185,-1106.514713551378,-1110.0690955731768,-1112.7779735950514,-1114.8424732281917,-1116.4158769584144,-1117.6150049546013,-1118.5288886105438,-1119.2253808446185,-1119.7561939618633,-1120.160739126431,-1120.4690525136916,-1120.7040253995135,-1120.8831037637806,-1121.0195835981924,-1121.123598090828,-1121.2028699827142,-1121.263284956474,-1121.3093286293024,-1121.3444195955894,-1121.3711632465483,-1121.3915452121164,-1121.407078787582,-1121.4189172908882,-1121.427939692772,-1121.4348158775078,-1121.4400563796648,-1121.444050289647,-1121.4470941424042,-1121.4494139342023,-1121.4511819021054,-1121.4525293120391,-1121.4535562048475,-1121.4543388240165,-1121.4549352764957,-1121.455389846964,-1121.4557362858118,-1121.4560003150066,-1121.456201537869,-1121.4563548945453,-1121.456471771277,-1121.456560845784,-1121.4566287315613,-1121.4566804689086,-1121.4567198991583,-1121.4567499498798,-1121.4567728522404,-1121.4567903066695,-1121.4568036090996,-1121.4568137471958,-1121.4568214736767,-1121.4568273622094,-1121.456831849999,-1121.4568352702488,-1121.4568378769022,-1121.4568398634938,-1121.4568413775219,-1121.4568425313976,-1121.4568434107946,-1121.456844081003,-1121.4568445917846,-1121.456844981064,-1121.4568452777426,-1121.456845503848,-1121.4568456761697,-1121.4568458074982,-1121.4568459075874,-1121.4568459838672,-1121.4568460420028,-1121.4568460863088,-1121.456846120076,-1121.4568461458102,-1121.4568461654228,-1121.45684618037,-1121.456846191762
2,2,0.06666666666666668,0.26666666666666666,0.0,0.26666666666666666,401.99881659420333,598.6948050727722,729.174871708695,824.058568538116,895.2129996843053,949.139298050079,990.1582234930237,1021.3986669339544,1045.2021673205306,1063.3418958357468,1077.1662171708754,1087.701953499995,1095.7314583598127,1101.8509255720176,1106.5147135513769,1110.069095573176,1112.7779735950508,1114.8424732281906,1116.4158769584133,1117.6150049546004,1118.5288886105432,1119.2253808446173,1119.7561939618624,1120.1607391264301,1120.4690525136903,1120.7040253995126,1120.8831037637794,1121.019583598192,1121.123598090827,1121.2028699827133,1121.2632849564732,1121.3093286293013,1121.3444195955883,1121.3711632465474,1121.3915452121157,1121.4070787875817,1121.418917290887,1121.4279396927714,1121.434815877507,1121.440056379664,1121.4440502896464,1121.4470941424036,1121.4494139342014,1121.4511819021043,1121.4525293120378,1121.4535562048468,1121.4543388240152,1121.454935276495,1121.455389846963,1121.455736285811,1121.4560003150057,1121.456201537868,1121.4563548945443,1121.4564717712765,1121.4565608457829,1121.4566287315606,1121.4566804689077,1121.4567198991574,1121.4567499498794,1121.4567728522397,1121.4567903066686,1121.4568036090984,1121.456813747195,1121.456821473676,1121.4568273622085,1121.4568318499978,1121.4568352702477,1121.4568378769015,1121.4568398634926,1121.456841377521,1121.456842531397,1121.4568434107941,1121.4568440810021,1121.4568445917837,1121.4568449810629,1121.4568452777416,1121.456845503847,1121.4568456761683,1121.4568458074973,1121.4568459075863,1121.4568459838665,1121.4568460420019,1121.456846086308,1121.4568461200752,1121.4568461458093,1121.4568461654221,1121.4568461803692,1121.456846191761
